Gene_acc,Gene_id,m_DD8,m_HCZ,FC2,INT2,Desc,pg_index
5622,LdBPK_341960,3.6810626937166226,3.574200873180405,-0.3549872839100736,3.627631783448514,"thioredoxin, putative",7182
5623,LdBPK_342000,4.000746070806297,4.0128704459466835,0.04027630241180269,4.00680825837649,"Glycosyl hydrolase family 65 central catalytic domain/Glycosyl hydrolase family 65, C-terminal domain containing protein, putative",7183
5624,LdBPK_342070,3.768477870684942,3.5486306511766776,-0.730316655067373,3.65855426093081,"hypothetical protein, conserved",7184
5625,LdBPK_342180,3.6036051900408284,3.553869587908236,-0.165218094040398,3.578737388974532,"Aminotransferase class IV, putative",7185
5626,LdBPK_342190,3.4928378261429556,3.252169430186338,-0.799483106079764,3.3725036281646465,glycosyltransferase-like protein,7186
5627,LdBPK_342220,2.506121625105254,3.126177418481619,2.05978076041462,2.8161495217934363,"Sec7 domain containing protein, putative",7187
5628,LdBPK_342340,2.43471758383831,2.599985953164027,0.5490096392593173,2.5173517685011686,"Guanine nucleotide exchange factor in Golgi transport N-terminal/Sec7 domain/Domain of unknown function (DUF1981), putative",7188
5629,LdBPK_342360,3.2242799833177,3.274257128004801,0.16602048103833233,3.24926855566125,"flagellar attachment zone protein, putative",7189
5630,LdBPK_342360,3.2242799833177,3.274257128004801,0.16602048103833233,3.24926855566125,"flagellar attachment zone protein, putative",7189
5631,LdBPK_342370,4.600692110159291,4.622701586589304,0.07311389810662128,4.611696848374297,Coiled-coil and C2 domain-containing protein,7190
5632,LdBPK_342440,4.986515992966577,4.981464493100437,-0.016780719326650484,4.983990243033507,"ruvB-like DNA helicase, putative",7191
5633,LdBPK_342560,3.7632189770772615,3.1542625602960825,-2.0229094294673367,3.4587407686866722,"GPI transamidase subunit 16, putative",7192
5634,LdBPK_342590,4.4942266321221584,4.4840205761978815,-0.03390378391284621,4.48912360416002,"hypothetical protein, conserved",7193
5635,LdBPK_342630,4.271424627757796,4.095370213200509,-0.5848401059467978,4.183397420479152,"hypothetical protein, conserved",7194
5636,LdBPK_342680,3.7843961743413264,4.060195057051399,0.916184057013135,3.922295615696363,regulatory subunit of protein kinase a-like protein,7195
5637,LdBPK_342750,4.623935849107831,4.672771615054125,0.16222890293233938,4.648353732080977,"hypothetical protein, conserved",7196
5638,LdBPK_342780,4.675438163712031,4.6957043779406655,0.06732290642310623,4.685571270826348,"EF-hand domain pair, putative",7197
5639,LdBPK_342840,3.9634673825798026,3.8352642007049624,-0.4258817517239848,3.8993657916423823,"rhodanese-like domain containing protein, putative",7198
5640,LdBPK_342870,4.522397613884604,4.386927716406026,-0.4500212584456005,4.454662665145316,"hypothetical protein, conserved",7199
5641,LdBPK_342900,3.9460006582281073,3.922729086052037,-0.07730648942388818,3.934364872140072,"hypothetical protein, conserved",7200
5642,LdBPK_342910,3.835925599343405,3.483946280481429,-1.1692499881469143,3.659935939912417,Present in the outer mitochondrial membrane proteome 28,7201
5643,LdBPK_342980,3.3791486532469626,3.385036693769078,0.019559647234251187,3.38209267350802,"hypothetical protein, conserved",7202
5644,LdBPK_343110,3.7187408473682066,4.01334264791452,0.9786459980392035,3.866041747641363,cytochrome p450-like protein,7203
5645,LdBPK_343160,4.948557580563272,4.576759611981776,-1.235086117452921,4.762658596272525,aldose 1-epimerase-like protein,7204
5646,LdBPK_343220,4.306078202351408,4.178743259290151,-0.422997524816072,4.2424107308207795,"DNA topoisomerase IB, large subunit",7205
5647,LdBPK_343300,3.895883841477376,3.90223086361932,0.021084351172195426,3.899057352548348,peroxisome biosynthesis protein-like protein,7206
5648,LdBPK_343370,3.2185245880494913,3.3709614468735842,0.5063842840241328,3.2947430174615375,"phosphatidylinositol 4-kinase, putative",7207
5649,LdBPK_343380,4.180269968315609,4.470391389093963,0.9637624986122528,4.325330678704786,adenosine kinase-like protein,7208
5650,LdBPK_343400,3.6251756162150044,3.810795048546254,0.616614407218222,3.7179853323806293,"Domain of unknown function (DUF3336)/Patatin-like phospholipase, putative",7209
5651,LdBPK_343450,3.711192363222952,3.7520428512225417,0.13570238377569588,3.7316176072227467,transmembrane/endomembrane-like protein,7210
5652,LdBPK_343460,3.915204899007017,3.972398436440571,0.18999281884651253,3.943801667723794,"vacuolar ATP synthase catalytic subunit A, putative",7211
5653,LdBPK_343470,3.1432038571607652,3.6082140669512883,1.544730480312607,3.3757089620560268,50S ribosomal protein L13-like protein,7212
5654,LdBPK_343580,4.542447197317272,4.561161966926619,0.06216911895463362,4.551804582121946,phosphomannomutase-like protein,7213
5655,LdBPK_343690,4.108712558718461,4.171309253902412,0.20794172037866687,4.140010906310437,"dynein heavy chain, putative",7214
5656,LdBPK_343810,4.142127289998246,4.183554308683939,0.13761757725943013,4.162840799341092,nucleolar protein family a member-like protein,7215
5657,LdBPK_343890,3.0985633253230236,3.003942964024836,-0.3143220365448425,3.0512531446739297,"ubiquitin hydrolase, putative",7216
5658,LdBPK_343900,4.332658698628986,4.335588276916457,0.009731848419320954,4.334123487772722,"hypothetical protein, conserved",7217
5659,LdBPK_343920,3.2554435021500336,3.0758913286280856,-0.5964594097206497,3.1656674153890596,"GRIP domain containing protein, putative",7218
5660,LdBPK_343930,4.475607488592523,4.5167158580889115,0.13655904756506487,4.496161673340717,"hypothetical protein, conserved",7219
5661,LdBPK_343940,1.8464859204851929,3.197465372402368,4.487856596939194,2.5219756464437806,"hypothetical protein, conserved",7220
5662,LdBPK_343960,4.654981938129807,4.813221250106583,0.5256596161712963,4.734101594118195,"Protein of unknown function (DUF1620), putative",7221
5663,LdBPK_343990,3.9432203008949576,4.010873844463182,0.22474020709797138,3.9770470726790697,"dynein heavy chain, putative",7222
5664,LdBPK_344120,5.025013890901902,4.371620897985401,-2.1705245401718667,4.698317394443651,"nucleolar protein family a, putative (fragment)",7223
5665,LdBPK_344140,4.641108842894256,4.750724954893677,0.3641368421031981,4.695916898893966,"coatomer alpha subunit, putative",7224
5666,LdBPK_344210,4.04827112526443,3.9262857084522906,-0.4052267832747898,3.98727841685836,"hypothetical protein, conserved",7226
5667,LdBPK_344230,5.056536851076233,5.049664722142272,-0.02282871817741494,5.053100786609253,"1,2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase, putative",7227
5668,LdBPK_344250,4.774996380014932,4.634714635821947,-0.46600586723448245,4.70485550791844,"cyclic nucleotide-binding domain containing protein, putative",7228
5669,LdBPK_044340,3.6328889146928542,3.482385022346381,-0.4999631083756526,3.557636968519618,"amastin-like surface protein, putative",7229
5670,LdBPK_350060,3.6297469856055096,2.5976301608953802,-3.428617877210513,3.113688573250445,"hypothetical protein, conserved",7230
5671,LdBPK_350070,4.664796708274583,4.679479831248687,0.04877627872836321,4.672138269761636,"prohibitin, putative",7231
5672,LdBPK_350310,4.0648220489493765,4.069332477202741,0.014983318334824247,4.067077263076058,"Ankyrin repeats (3 copies), putative",7232
5673,LdBPK_350350,3.21522127812438,3.157214405773274,-0.19269465895968274,3.186217841948827,"hypothetical protein, conserved",7233
5674,LdBPK_350370,5.610845115473701,5.562074643791851,-0.16201200008084626,5.586459879632776,"ATP-dependent DEAD-box RNA helicase, putative",7234
5675,LdBPK_350420,3.1460451626144534,3.42202255085155,0.9167770395384487,3.284033856733002,"hypothetical protein, conserved",7235
5676,LdBPK_350610,3.3674416585482123,3.340133505722923,-0.09071572008980588,3.353787582135568,"hypothetical protein, conserved",7236
5677,LdBPK_350620,2.8626433603134,2.28513491895175,-1.9184415163938766,2.573889139632575,"hypothetical protein, unknown function",7237
5678,LdBPK_350640,2.4658040795994074,3.1476169189372847,2.264933226451417,2.806710499268346,beta-fructofuranosidase-like protein,7238
5679,LdBPK_350680,1.4805320356752465,3.5232045108407526,6.785611083905404,2.5018682732579993,"hypothetical protein, conserved",7239
5680,LdBPK_350740,3.385254856253012,2.7332021277104306,-2.166072278293564,3.059228491981721,"hypothetical protein, conserved",7240
5681,LdBPK_350840,5.391097358081423,5.380704571877522,-0.034524088474896075,5.385900964979473,"aspartate aminotransferase, putative",7241
5682,LdBPK_350860,4.050529132889446,4.1472052041923115,0.3211509573643241,4.098867168540879,"nuclear transmembrane protein, putative",7242
5683,LdBPK_350970,4.542033148405815,4.576630701219339,0.11493058270559864,4.559331924812577,"cell cycle sequence binding phosphoprotein (RBP33), putative",7243
5684,LdBPK_350980,3.285067335802465,2.822370252110431,-1.537046441739017,3.053718793956448,"hypothetical protein, conserved",7244
5685,LdBPK_350990,5.3987485584038994,5.380479404935799,-0.06068881417549221,5.389613981669849,"aldose 1-epimerase, putative",7245
5686,LdBPK_351080,3.304720011587991,3.1578062661103683,-0.48803689862724475,3.2312631388491795,"hypothetical protein, conserved",7246
5687,LdBPK_351100,3.3510306602373237,2.536818923623755,-2.704752843043643,2.9439247919305394,"Nucleolar protein 111, putative",7247
5688,LdBPK_351110,2.129406782642356,2.134104223177064,0.015604559686309472,2.1317555029097104,"hypothetical protein, conserved",7248
5690,LdBPK_351190,3.21568836910792,3.691730881752144,1.581378997113621,3.453709625430032,"NADH-dependent fumarate reductase, putative",7250
5691,LdBPK_351200,3.3223060487663645,3.5209747578138195,0.6599631661597449,3.421640403290092,"NADH-dependent fumarate reductase, putative",7251
5692,LdBPK_351260,4.62200357121922,4.601293890509849,-0.06879607018460554,4.611648730864534,thioredoxin-like protein,7252
5693,LdBPK_351280,2.7866260192258054,3.707355593707754,3.0585974412652686,3.24699080646678,"hypothetical protein, conserved",7253
5694,LdBPK_351300,4.119038740896016,3.8162646045829383,-1.0057939098236712,3.9676516727394775,"hypothetical protein, conserved",7254
5695,LdBPK_351420,5.052827137205787,4.9417731362589725,-0.36891340579487064,4.997300136732379,"threonyl-tRNA synthetase, putative",7255
5696,LdBPK_351460,3.5853105669978658,3.51519927150391,-0.23290468227032157,3.5502549192508877,"hypothetical protein, conserved",7256
5697,LdBPK_351570,4.268154476559807,4.413695681128712,0.48347741642119324,4.3409250788442595,"methyltransferase domain containing protein, putative",7257
5698,LdBPK_351600,2.802776520646779,2.8557229819844228,0.17588433744238685,2.8292497513156007,Nucleoporin NUP82,7258
5699,LdBPK_351780,2.599209490490622,2.777680947970877,0.5928693487391552,2.6884452192307497,"DNA polymerase epsilon subunit B, putative",7259
5700,LdBPK_351800,4.318710668096936,4.414418370439416,0.317934105308602,4.366564519268176,nexin-dynein regulatory complex 4,7260
5701,LdBPK_351950,4.350093401607311,4.225646079624647,-0.41340505522770776,4.287869740615979,ribosomal protein L32-like protein,7261
5702,LdBPK_351980,2.1206140425431736,2.592031768902575,1.5660157896212166,2.356322905722874,"U3 small nucleolar RNA-associated protein 6, putative",7262
5703,LdBPK_352030,3.517232513846364,3.4643796664074067,-0.17557335880226788,3.4908060901268856,"ankyrin repeat protein, putative",7263
5704,LdBPK_352080,4.839713973142896,4.919828639136849,0.2661351597778321,4.879771306139872,"calcium motive p-type ATPase, putative",7264
5705,LdBPK_352090,4.7467055171425026,4.829583947906303,0.275316187614445,4.788144732524403,"kinesin, putative",7265
5706,LdBPK_352220,3.339475152429635,3.264488684558594,-0.2490996543571793,3.301981918494114,"hypothetical protein, conserved",7266
5707,LdBPK_352280,3.5766777616541168,3.359689321896108,-0.7208199942979032,3.4681835417751126,"hypothetical protein, conserved",7267
5708,LdBPK_352330,3.7455013352240396,3.9615208594875844,0.7176013266952719,3.853511097355812,"hypothetical protein, conserved",7268
5709,LdBPK_352350,3.226061285061476,3.2976343337881713,0.23776052140195247,3.2618478094248236,"hypothetical protein, conserved",7269
5710,LdBPK_352370,2.920844324844786,2.744837862241504,-0.584680813003585,2.832841093543145,"protein kinase, putative",7270
5711,LdBPK_352410,3.102257759926274,3.0286278044050046,-0.2445934178714122,3.0654427821656394,"Eukaryotic protein of unknown function (DUF1764), putative",7271
5712,LdBPK_352420,3.1540838368617177,3.844738348690419,2.2943046267044807,3.4994110927760684,"hypothetical protein, conserved",7272
5713,LdBPK_352430,3.5384247818869654,3.4318541712537813,-0.3540199055516773,3.4851394765703736,"hypothetical protein, unknown function",7273
5714,LdBPK_352490,4.800966597189117,4.79614866104869,-0.01600483742425496,4.798557629118903,"Fumarylacetoacetate (FAA) hydrolase family, putative",7274
5715,LdBPK_352530,3.727503323250308,3.537127676420993,-0.6324142097846543,3.6323154998356504,"hypothetical protein, conserved",7275
5716,LdBPK_352540,3.3858152969013395,3.468909116052851,0.27603169235089453,3.4273622064770954,"hypothetical protein, conserved",7276
5717,LdBPK_352680,3.8032143782315657,3.700897456914063,-0.33988945550699157,3.7520559175728145,"hypothetical protein, conserved",7277
5718,LdBPK_352750,4.463828394780329,4.156865309713152,-1.0197092963779557,4.31034685224674,"hypothetical protein, conserved",7278
5719,LdBPK_352770,2.3642959499563596,3.289771148573166,3.0743620634066327,2.8270335492647627,hypothetical protein,7279
5720,LdBPK_352820,3.903307155872341,3.906940930293543,0.012071137340274873,3.9051240430829424,"hypothetical protein, conserved",7280
5721,LdBPK_352890,4.150199982410362,3.955010885201716,-0.6484041458331031,4.052605433806039,"aminotransferase, putative",7281
5722,LdBPK_352920,2.3662113120944026,2.8750730573074126,1.6904021278365136,2.6206421847009076,"protein kinase, putative",7282
5723,LdBPK_352970,3.1643451274181267,3.0660929551596974,-0.32638665140898837,3.115219041288912,"hypothetical protein, conserved",7283
5724,LdBPK_352990,2.3908893950339496,2.908854827463696,1.7206439221688568,2.649872111248823,"Leucine carboxyl methyltransferase/Cupin-like domain containing protein, putative",7284
5725,LdBPK_353020,4.092317751350201,3.5783298413979594,-1.7074308785027856,3.8353237963740803,"hypothetical protein, conserved",7285
5726,LdBPK_353030,2.996587854557692,3.029638693809895,0.10979251147150038,3.0131132741837936,"chaperone protein DnaJ, putative",7286
5727,LdBPK_353070,3.5059020857113325,3.6995369605060553,0.6432411307305852,3.6027195231086937,"phospholipase A2-like protein, putative",7287
5728,LdBPK_353110,4.884520251889303,4.797219770820892,-0.29000592075833787,4.840870011355097,"ubiquitin-activating enzyme E1, putative",7288
5729,LdBPK_353130,4.898668715200889,4.7157190648518705,-0.6077455834442222,4.8071938900263795,"glycerol kinase, glycosomal, putative",7289
5730,LdBPK_353150,5.160868605476589,5.272040068773829,0.3693036072768443,5.216454337125208,"ATP-dependent RNA helicase, putative",7290
5731,LdBPK_353160,3.7641296028430764,3.874979554310096,0.3682355680951943,3.8195545785765863,Present in the outer mitochondrial membrane proteome 7,7291
5732,LdBPK_353170,3.29680247559682,3.2760688034331986,-0.06887576807051765,3.2864356395150094,"hypothetical protein, conserved",7292
5733,LdBPK_353230,4.454708812280346,3.7418401971073325,-2.368098280706681,4.09827450469384,"hypothetical protein, conserved",7293
5734,LdBPK_353240,2.9752711497522477,2.5505836369609196,-1.4107813802893485,2.7629273933565837,"Histidine phosphatase superfamily (branch 1), putative",7294
5735,LdBPK_353310,4.133643309055412,4.066123922002158,-0.22429454880177602,4.099883615528785,Peroxin 19,7295
5736,LdBPK_353390,5.127140996570009,5.2961645193507145,0.561483989022058,5.211652757960362,"6-phosphogluconate dehydrogenase, decarboxylating, putative",7296
5737,LdBPK_353410,3.703250003395107,3.7458205802364626,0.14141639522486038,3.724535291815785,"Putative death-receptor fusion protein (DUF2428), putative",7297
5738,LdBPK_353450,4.2906691745531935,4.097276663605189,-0.6424360154589852,4.193972919079192,"LEM3 (ligand-effect modulator 3) family / CDC50 family, putative",7298
5739,LdBPK_353460,3.50105581373729,3.2182704986714987,-0.9393924829386275,3.3596631562043946,"hypothetical protein, conserved",7299
5740,LdBPK_353510,4.0145484572237375,3.8419356517041794,-0.5734073281927472,3.9282420544639587,"peroxidase, putative",7300
5741,LdBPK_353520,4.295094486516258,4.334695220183194,0.13155078974634904,4.314894853349726,"acyl transferase-like protein, putative",7301
5742,LdBPK_353550,3.2046508989529805,3.308993838424317,0.3466197421329653,3.256822368688649,"zinc finger protein, putative",7302
5743,LdBPK_353620,2.344709167644831,3.19769755260217,2.833566080602382,2.7712033601235007,"Fusaric acid resistance protein-like, putative",7303
5744,LdBPK_353680,4.28859539431906,3.0229221716634735,-4.20447543728622,3.655758782991267,"hypothetical protein, conserved",7304
5745,LdBPK_353770,5.2040860680772525,5.119742198814559,-0.2801842689352476,5.161914133445906,"hypothetical protein, conserved",7305
5746,LdBPK_353850,3.4580201852156502,3.70144437152528,0.8086376434770539,3.5797322783704653,"hypothetical protein, conserved",7306
5747,LdBPK_353900,5.004395729910018,4.877976001943049,-0.4199572460814949,4.941185865926533,"T-complex protein 1, eta subunit, putative",7307
5748,LdBPK_353920,3.6655396451304374,3.2243762988579983,-1.465512914416939,3.444957971994218,"WD domain, G-beta repeat/Sof1-like domain containing protein, putative",7308
5749,LdBPK_353960,3.4607807563481936,3.6506002740174566,0.6305667887034918,3.555690515182825,"hypothetical protein, conserved",7309
5750,LdBPK_353970,4.344426065448363,4.326492512779115,-0.05957397245311391,4.335459289113739,"hypothetical protein, conserved",7310
5751,LdBPK_354000,3.8809261455443034,3.915057935545918,0.11338335213516082,3.8979920405451107,"PRP8 protein homologue, putative",7311
5752,LdBPK_354020,2.614037225939976,2.187049594121301,-1.4184222103078756,2.4005434100306386,"hypothetical protein, conserved",7312
5753,LdBPK_354030,4.005441565272701,3.7470097519627164,-0.8584919012471239,3.8762256586177086,"4E-interacting protein, putative",7313
5754,LdBPK_354070,4.102691789570815,3.980334105991938,-0.40646342670601143,4.041512947781376,Bem46-like serine peptidase,7314
5755,LdBPK_354130,4.40127984045967,4.155932958467214,-0.8150247002837521,4.278606399463442,"hypothetical protein, conserved",7316
5756,LdBPK_354160,2.6172854110212627,2.920784790874823,1.008203116716432,2.7690351009480425,"hypothetical protein, conserved",7317
5757,LdBPK_354220,4.204961503752838,3.752502066750521,-1.5030377155749157,3.9787317852516795,"elongation factor 1-alpha, putative",7318
5758,LdBPK_354250,3.3607123916248773,3.2319906091262585,-0.4276045057061424,3.296351500375568,bardet-biedl syndrome 1 protein,7319
5759,LdBPK_354300,4.076756888602588,4.12640410514951,0.16492448348017952,4.101580496876049,"hypothetical protein, conserved",7320
5760,LdBPK_354360,2.5104155168416957,3.7159509412307807,4.004701995660062,3.1131832290362382,"hypothetical protein, unknown function",7321
5761,LdBPK_354390,4.457963560612466,4.328803150455251,-0.42906159524842913,4.393383355533858,"HAD hydrolase, TIGR01456 family/HAD hydrolase, family IIA, putative",7322
5762,LdBPK_354460,3.630964288067499,3.1615039566315994,-1.5595134644320474,3.396234122349549,TAX-1,7323
5763,LdBPK_354490,4.099851331151744,4.36984226038422,0.896890453182106,4.234846795767982,"mitochondrial phosphate transporter, putative (fragment)",7324
5764,LdBPK_354620,4.014590226926793,3.8609024236986285,-0.5105398313851595,3.9377463253127107,"hypothetical protein, conserved",7325
5765,LdBPK_354670,3.8002104309330926,3.307659749117652,-1.636217948078638,3.553935090025372,"hypothetical protein, conserved",7326
5766,LdBPK_354680,3.933239952621271,3.49252209150842,-1.4640330447494474,3.7128810220648454,"hypothetical protein, conserved",7327
5767,LdBPK_354700,5.014934340545934,4.846919835192461,-0.5581321056823079,4.930927087869197,"chaperone protein DnaJ, putative",7328
5768,LdBPK_354760,3.7538263482658376,3.8921282664558756,0.4594290276123001,3.8229773073608566,PACRGB,7329
5769,LdBPK_354830,4.111115337911183,4.077265217723259,-0.11244766526758099,4.094190277817221,"peptidyl-prolyl cis-trans isomerase (cyclophilin- 40), putative",7331
5770,LdBPK_354900,4.043249734458688,3.75870538441689,-0.9452358706453126,3.9009775594377887,"hypothetical protein, conserved",7332
5771,LdBPK_354910,5.234419018400886,5.256600435769778,0.07368507354214415,5.245509727085333,"proteasome alpha 1 subunit, putative",7333
5772,LdBPK_354930,3.9151090574391794,3.6764120333255317,-0.7929343505691318,3.7957605453823557,"hypothetical protein, conserved",7334
5773,LdBPK_354940,4.769708908970572,4.662616107242043,-0.3557545868222025,4.716162508106308,"TPR repeat, putative",7335
5774,LdBPK_354980,3.7250644625576648,3.743594239679239,0.061554587212159007,3.734329351118452,"tubulin tyrosine ligase, putative",7336
5775,LdBPK_354990,4.744248207126117,4.577020090125947,-0.5555197801179776,4.660634148626032,"hypothetical protein, conserved",7337
5776,LdBPK_355000,4.095952349425925,3.6688182474860356,-1.4189087735186021,3.88238529845598,"hypothetical protein, conserved",7338
5777,LdBPK_355010,3.7321967047445876,3.7008206270440325,-0.10422907402084469,3.71650866589431,"hypothetical protein, conserved",7339
5778,LdBPK_355060,4.519140644455157,3.773088957121868,-2.478330060390576,4.146114800788513,diacylglycerol kinase-like protein,7340
5779,LdBPK_355080,3.609701956668258,3.1724392452256667,-1.4525552859877706,3.3910706009469624,"hypothetical protein, conserved",7341
5780,LdBPK_355140,4.422310023278235,4.038674902830019,-1.2744082848024263,4.2304924630541265,"hypothetical protein, conserved",7342
5781,LdBPK_355160,4.988786246670151,3.9609831746346615,-3.4142879010062313,4.474884710652407,"folate/biopterin transporter, putative",7343
5782,LdBPK_355190,4.168633612388059,3.8426464207455453,-1.0829060104906976,4.005640016566803,"hypothetical protein, conserved",7344
5783,LdBPK_355240,4.1988257568384855,3.798577490151904,-1.329595962036123,3.9987016234951946,"WD domain, G-beta repeat, putative",7345
5784,LdBPK_355270,4.363554701253246,3.4846674349364752,-2.919600302216434,3.9241110680948608,"hypothetical protein, conserved",7346
5785,LdBPK_355280,4.515772540573477,4.1462846444167845,-1.2274122229637374,4.33102859249513,"GTP-binding protein, putative",7347
5786,LdBPK_355290,4.38068695090368,3.7397837258483846,-2.129034429415105,4.060235338376033,"SAC3/GANP/Nin1/mts3/eIF-3 p25 family, putative",7348
5787,LdBPK_355370,3.208955888178435,2.6600829379543858,-1.823316473872982,2.9345194130664103,"hypothetical protein, conserved",7349
5788,LdBPK_355390,5.182459008559303,5.090274339633335,-0.30623084162306213,5.136366674096319,"hypothetical protein, conserved",7350
5789,LdBPK_360060,2.807200407852311,2.6386944560763426,-0.5597646553603255,2.722947431964327,"L-ribulokinase, putative",7351
5790,LdBPK_360140,3.0662140616909066,3.3418031776314363,0.9154872268880183,3.2040086196611712,"PUB domain containing protein, putative",7352
5791,LdBPK_360260,3.0531324776071433,2.942117611926919,-0.36878340125328535,2.997625044767031,"Afadin- and alpha -actinin-Binding, putative",7353
5792,LdBPK_360300,3.6667230585776163,3.634103940661907,-0.10835836423463618,3.650413499619762,"hypothetical protein, conserved",7354
5793,LdBPK_360310,3.951351670228812,3.642627462962119,-1.0255596176910569,3.7969895665954656,"hypothetical protein, conserved",7355
5794,LdBPK_360330,3.8190965546510296,3.94166427068024,0.407161139403609,3.8803804126656347,"dolicholphosphate-mannose synthase, putative",7356
5795,LdBPK_360400,2.878409470632025,3.4008328504739,1.7354529029227361,3.1396211605529625,phosphatidylinositol-4-phosphate 5-kinase-like protein,7357
5796,LdBPK_360520,3.7448135171692565,3.4788245566308253,-0.8835962009424989,3.611819036900041,"zinc-finger of a C2HC-type, putative",7358
5797,LdBPK_360530,4.086752367790213,4.167807295929063,0.2692586430135204,4.127279831859639,"TPR-repeat-containing chaperone protein DNAJ, putative",7359
5798,LdBPK_360560,4.153014322683621,4.258216751127157,0.34947490269696146,4.205615536905389,protein phosphatase 2C-like protein,7360
5799,LdBPK_360570,3.85840532513694,3.7606931491437785,-0.32459282264426115,3.8095492371403594,"small nuclear ribonucleaoprotein, putative",7361
5800,LdBPK_360640,2.916069934956474,3.763666019131778,2.8156532451384564,3.339867977044126,"sec14, cytosolic factor",7362
5801,LdBPK_360720,3.513572502107169,3.2368980724867233,-0.9190925608930947,3.375235287296946,Enriched in surface-labeled proteome protein 18,7363
5802,LdBPK_360730,3.590368048488203,3.9470189954242585,1.184768800695064,3.768693521956231,"EamA-like transporter family, putative",7364
5803,LdBPK_360750,3.925634886128067,3.9420181281847912,0.054423952073573645,3.933826507156429,"hypothetical protein, conserved",7365
5804,LdBPK_360780,2.949041050933387,2.963487368479284,0.04798962812338026,2.956264209706336,mitogen-activated protein kinase 2,7366
5805,LdBPK_360810,3.867490665938905,3.7780288474810853,-0.2971857281547443,3.822759756709995,"hypothetical protein, conserved",7367
5806,LdBPK_360830,2.5060988559241117,2.346741322377899,-0.5293742678191196,2.426420089151005,"hypothetical protein, conserved",7368
5807,LdBPK_360900,3.7039442980842443,3.704920947623273,0.003244359542557973,3.7044326228537585,"zinc finger protein family member, putative",7369
5808,LdBPK_360930,3.2138453681047716,3.3496995891684893,0.4512979537606032,3.2817724786366305,"pre-mRNA splicing factor ATP-dependent RNA helicase, putative",7370
5809,LdBPK_361010,2.500977016090541,2.685492209810588,0.6129462059522073,2.593234612950565,"dynein heavy chain, putative",7371
5810,LdBPK_361080,4.1110429408955635,4.183542929836965,0.24083975014346315,4.147292935366265,"hypothetical protein, conserved",7372
5811,LdBPK_361190,4.016662811562101,4.065162494473234,0.16111245925561946,4.040912653017667,"hypothetical protein, unknown function",7373
5812,LdBPK_361200,4.823018224968823,4.76247290478816,-0.20112720012209628,4.792745564878492,"short chain 3-hydroxyacyl-CoA dehydrogenase, putative",7374
5813,LdBPK_361290,3.078067699341165,3.3056486697549095,0.7560076194791474,3.191858184548037,"hypothetical protein, conserved",7375
5814,LdBPK_361390,3.092021832081906,2.962004212362244,-0.43190918377712606,3.027013022222075,"N-acetyltransferase subunit Nat1, putative",7376
5815,LdBPK_361400,4.376152001253169,4.098105566051676,-0.923650264779118,4.237128783652423,"Poly(ADP-ribose) polymerase and DNA-Ligase Zn-finger region/Zinc-finger (CX5CX6HX5H) motif containing protein, putative",7377
5816,LdBPK_361420,5.371139924763272,5.493669042509394,0.4070329186826065,5.432404483636333,"Valosin-containing protein, putative",7378
5817,LdBPK_361430,4.171476149063729,4.3504400272728105,0.5945051349927493,4.26095808816827,"hypothetical protein, conserved",7379
5818,LdBPK_361500,1.3143570249249539,3.3285686662480214,6.691066240360285,2.3214628455864874,"N-terminal region of Chorein, a TM vesicle-mediated sorter, putative",7380
5819,LdBPK_361510,3.7037792586148264,3.8716388137149957,0.5576173720825466,3.787709036164911,"hypothetical protein, conserved",7381
5820,LdBPK_361540,3.686179044928569,3.5895064086039428,-0.32113954661360644,3.637842726766256,"hypothetical protein, conserved",7382
5821,LdBPK_361560,3.4795962064712946,3.474764817781005,-0.01604952582759367,3.47718051212615,"hypothetical protein, conserved",7383
5822,LdBPK_361620,3.8114787911020485,3.7005370586130564,-0.36854045805065994,3.7560079248575526,"Leucine Rich Repeat, putative",7384
5823,LdBPK_361690,3.5178062940549784,3.3383338149491006,-0.5961946706008998,3.4280700545020393,universal minicircle sequence binding protein (fragment),7385
5824,LdBPK_361810,2.627558913980555,1.8875567311691885,-2.458234041359052,2.2575578225748716,"hypothetical protein, conserved",7386
5825,LdBPK_361820,3.8752995753349477,3.873028199872572,-0.007545345962503447,3.8741638876037596,"hypothetical protein, conserved",7387
5826,LdBPK_361830,4.245837244425357,4.03333140860585,-0.70592910633634,4.139584326515603,"hypothetical protein, conserved",7388
5827,LdBPK_361890,2.955031005186941,2.9576778705875912,0.008792696537806677,2.956354437887266,"MORN repeat, putative",7389
5828,LdBPK_361960,4.034127460737408,3.870767409494611,-0.5426703438056855,3.9524474351160093,"CBF/Mak21 family, putative",7390
5829,LdBPK_362040,4.126404505735413,4.5019828107399595,1.247644123224779,4.314193658237686,inosine-guanosine transporter,7391
5830,LdBPK_362110,3.2961821655725583,3.2893862023584752,-0.02257570113268237,3.2927841839655168,"hypothetical protein, conserved",7392
5831,LdBPK_362140,4.595578008649016,4.245200932471392,-1.1639274531589372,4.420389470560204,"chaperonin HSP60, mitochondrial precursor",7393
5832,LdBPK_362190,2.845636729633704,2.9941005968154446,0.49318629146664783,2.919868663224574,"TPR repeat/Tetratricopeptide repeat, putative",7394
5833,LdBPK_362200,2.810752519252629,2.2448954356208417,-1.8797365438074607,2.5278239774367353,streptococcal hemagglutinin-like protein,7395
